,address,to_address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,0x01e59b62c207aac5a0d3ce2ff958fe09ce7bdb05,0xa0c68c638235ee32657e8f720a23cec1bfc77c77,581,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0x01eb62ff431b4782e34b76cc801d4c385c4049ee,0xff1f2b4adb9df6fc8eafecdcbf96a2b351680455,591,500,403,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0x01eb742f7665c1a49efd98bd436f2d21e9bd278c,0x6779821052e8c6cf67f6f834c6e06b8aa752044a,75,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0x01f0831120ab81f91109e099afb551a091c4c05a,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,397,392,366,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,0x01f244ef07c017537a34d6dbfddf86d492a562e1,0x80f5fd7098b2b7491dd43e9146f01d06c6c46606,588,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0x01f37a1049683a1bf11c57479adecc0b23a23581,0xf89d7b9c864f589bbf53a82105107622b35eaa40,529,529,529,529,522,510,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,0x01f52a168bb60db7db4f3944756e04bde5c6a925,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,570,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,0x01f6cb6a691c1a313b94e69f980e2453e934b9a9,0xf89d7b9c864f589bbf53a82105107622b35eaa40,164,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,0x01f77c13130efd79fef95d3dc398bb48fe9d8d81,0x912fd21d7a69678227fe6d08c64222db41477ba0,404,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,0x01ff8333a038a848f2a87210a81b2e280464589f,0x5f65f7b609678448494de4c87521cdf6cef1e932,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,0x020717ec52380aa0549cf7bf9f5976274371a58a,0xdac17f958d2ee523a2206206994597c13d831ec7,261,248,238,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,0x020d18cce6876db1b52a6be8871c3768093f09f0,0x0087bb802d9c0e343f00510000729031ce00bf27,167,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,0x020f4fef57d426ad56a59e33d0cdffeb92860fb3,0x72a06bf2a1ce5e39cba06c0cab824960b587d64c,384,345,272,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,0x0215983a62931d8766c3ad7ca578954f20352b60,0x0214c292b8e53e3a808af2567c840ec1df9e2725,61,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,0x0215e80a798723dba358205a0765732643c7d34a,0x711c0139aba68542a768f24964a801a93500d24d,480,378,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,0x021d76dc64777ae1f88bec24569d028c0751dce9,0xdac17f958d2ee523a2206206994597c13d831ec7,374,221,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,0x021d9be5e82353a2b609b0842e5e58ee2af05f32,0x8e8f404616c22d2a11ce61b9837e0cb53241fbcb,459,458,458,458,456,452,450,448,446,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,0x02241ac7951f7258644b15b3085f5c7e17e2bd43,0xdac17f958d2ee523a2206206994597c13d831ec7,517,477,475,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,0x02261d6e00134b955d2eab7820dac75a71784246,0x5c891d76584b46bc7f1e700169a76569bb77d2db,395,392,391,316,287,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,0x0230f4e02be46044bb92b76372d79d7f36943fd9,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,437,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,0x0237181ae2d655decb0b548872eb746437dc29c6,0xdac17f958d2ee523a2206206994597c13d831ec7,391,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,0x023b6c6f1dbe020aab50a4d325b15be9af1e62a5,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,228,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,0x02462e36bd906529bd386049890c77e16b7da96a,0x7492e30d60d96c58ed0f0dc2fe536098c620c4c0,568,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,0x024e14fa72c351f132475f297f64521a7fae286a,0xf89d7b9c864f589bbf53a82105107622b35eaa40,422,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,0x0260083a36783b59cf80cc96832c532a2f3fe5eb,0xb6bbe79b03b8865f994cd4917729e168162f7800,521,512,508,495,481,470,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0x0263ed5e17919f83ebe10a6900f893eac393da9b,0x046e404c89fae4d1d12ee3ef23cfd46b404fe1dc,95,91,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,0x026a61400bc8550cc3258a0636aa2e08748139d3,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,312,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,0x026b5512a46e1aef74726f5c0977743cd49a40b9,0x36bfe8e1a67e50fbffc1ab4b7e4d619e4066605b,489,395,310,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,0x0273a41425cd9bc9f1979b7560f7aa6d1f11b970,0x4e5b2e1dc63f6b91cb6cd759936495434c7e972f,346,329,323,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,0x027609ea2e743185441ee32f2169be702c2ffee3,0xdac17f958d2ee523a2206206994597c13d831ec7,99,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,0x028575cee77ca4e90a24f40145b15f8a36cd0a02,0x8e31cd5887f02789190dc80a6e155275e06b5a7b,464,258,230,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,0x028d1d52954b4bc4e61a4eb160efcc57b3bbae32,0x82c7a8f707110f5fbb16184a5933e9f78a34c6ab,546,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,0x0290e8dc2dca8c9940157f1a3315966a4f28e725,0xe66b31678d6c16e9ebf358268a790b763c133750,470,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,0x0294feafc62805836dcb61859da51eec8ca90b41,0xcd041f40d497038e2da65988b7d7e2c0d9244619,463,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,0x02a89539f34d0d7a3e2046c9aa2d1d7187d23b76,0xdac17f958d2ee523a2206206994597c13d831ec7,144,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0x02b50d928474c42a4bedc962fe7a39f7bc6f54a6,0xdac17f958d2ee523a2206206994597c13d831ec7,357,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,0x02d3e09e03396a4a3a91061db7a2098eea330eb8,0xdae2057f69276ae7ba54643aa95079283247de82,634,631,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,0x02dd7f9f820a73d79ab852d1761324798784bcf2,0xf89d7b9c864f589bbf53a82105107622b35eaa40,212,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,0x02de0a6808cc62927d14b325ca407b83de9d5ce1,0xee262adcd9ecc0476452e302cf3c822f634dafaf,522,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,0x02ed5004f0a79f8d74828a96c567b7c1e1e46629,0xe5ad66f494bb6d80ae79ce9265cebaa5c64848cc,349,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,0x02f8a8a0ff36cd0eb55f00120a50101441b598c8,0xed89fd53f413539c00ea3fc20546956af19b02b1,604,600,407,404,378,372,360,348,341,330,145,72,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,0x02f8bcadcae23f766c5a60c70cdc9d149a64052e,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,440,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,0x02ffab485b2a7604f4776328c65f086741f31bdb,0x4e32d55e2dc457fbbdece0417932462fd4af1dc1,610,610,607,603,581,525,522,520,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,0x0308e60af7ed605ded43df502e09d4e6ecc2200b,0xe71de1150de355fe36626c86089911aaa8d728ec,393,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,0x030eb49f02f6a50b5b357d37bb5a5edda2cf8b47,0x3819f64f282bf135d62168c1e513280daf905e06,624,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0x0312ea121df0a323ff535b753172736cc9d53d13,0xed975db5192ab41713f0080e7306e08188e53e7f,264,264,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,0x03191315dd40f2eb91921ea4d3f74daa8ca17f7b,0x7492e30d60d96c58ed0f0dc2fe536098c620c4c0,209,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,0x031f1f0fc5455ae966d618db6b74e8ed5d717ae2,0x6bb204870617784397da68e46aefa49ebfda5a85,345,343,341,299,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,0x0323f50e3e1daf8976f6a3a97340660daf997fc8,0xc6dca8e9c9eb5a7eb68b04a69e63352d5d98695c,579,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,0x032d6dc58b209fcdab09d8f64445e8cbbed68253,0x633fe3998281911fce1c1ef37d41613f2a2d08ef,44,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,0x032f70f3ed991ec09c7ace50b0436beaf24723ee,0x881d4032abe4188e2237efcd27ab435e81fc6bb1,635,601,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,0x0334ada863ba8c48eb1c0627134447291756cc5a,0x7492e30d60d96c58ed0f0dc2fe536098c620c4c0,536,521,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,0x03358e766d67e98eec7913043927d6b16b75d14c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,615,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0x0338ce5020c447f7e668dc2ef778025ce398266b,0x009c3384acfc4a9d61b26d6e8e2cdb1a0da7beb5,442,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,0x033d815f4fb30b2459a396e004c5a7ecfe30ec39,0x7371f0a8797227eef1278279d31e4f84db17493a,27,16,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,0x033d8311e9fa0e8dbcf884140ec69ffbad15bcc8,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,387,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,0x03408c58495aa9f345f32e578797c9ab44ab54fe,0x974caa59e49682cda0ad2bbe82983419a2ecc400,52,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0x034d2f43c33f0cff711a1afddb0d555a2dfe4585,0x7d462f162ba323e96cfc2f1cc08bde55f4638e98,400,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,0x034e6676ea7438323c53faa276c879efbb47437b,0x8db81bc0525a3ff808606a93154abd321e68a535,378,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,0x035032655b5b3784d359b56eb82c803bd971c582,0xa0c68c638235ee32657e8f720a23cec1bfc77c77,237,163,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,0x03590a4c17d0810b08c3a5243244b401ef7ac585,0xdac17f958d2ee523a2206206994597c13d831ec7,294,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,0x03599a2429871e6be1b154fb9c24691f9d301865,0xb8901acb165ed027e32754e0ffe830802919727f,606,313,312,312,310,310,20,20,20,15,15,15,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,0x035d05790e497dc6b234e9086953a6f8a6d1775a,0xeeeec6476073778077b40a73fe32e23a9876cab4,44,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,0x035f609b88e71588752b473d563118d481bf1554,0x9a6f91f5743f0fb95d9c1a800d3419f989bc25d5,206,205,205,203,202,201,200,199,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,0x03628ab6389191c3de0507b98cf7797139bc7bae,0x75cda57917e9f73705dc8bcf8a6b2f99adbdc5a5,461,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,0x0364f39606980e0bf1fbaee9ae65a6612ef666c4,0x000000000000ad05ccc4f10045630fb830b95127,288,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,0x03671b7c11cb749de612bb460cef8bc3f6e6db06,0x394e3d3044fc89fcdd966d3cb35ac0b32b0cda91,625,615,603,596,590,578,566,555,549,539,527,517,508,498,487,479,467,459,449,437,426,376,368,357,344,332,321,314,239,215,209,195,184,171,160,150,140,127,117,109,99,92,81,70,61,43,32,25,15,2,,,,,,,,,,
179,0x036863a5a05c5a7ebd2553824cb040aaa2a6d687,0x7492e30d60d96c58ed0f0dc2fe536098c620c4c0,608,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0x0372bc6a267574e28d558fcf3fe6f646f22d35c6,0xdac17f958d2ee523a2206206994597c13d831ec7,619,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,0x037658bfdebb87d46922a65fd1ff861874a527a0,0x1111111254eeb25477b68fb85ed929f73a960582,206,202,199,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,0x037cf15047c02c239b929461f75b352e1621d305,0x401f6c983ea34274ec46f84d70b31c151321188b,249,245,244,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,0x037e7e2aa4d2200bc6927b81e764a20a1cdfb37b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,500,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,0x0388a5383ad299a56c2c8b105f8b8f66eecfefe1,0xff1f2b4adb9df6fc8eafecdcbf96a2b351680455,456,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,0x039d3ece7a18986661fb33d1e3e1f6a30c7f93e0,0xe3876545dcbfbd30d7876c3d13288f5ff68a2c23,295,274,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,0x039e7a4152465da52b1d370cc9ca9354327e9ea4,0x7e4d092e6e84d52dd6fdb9eba433ff9854e8bc3f,556,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,0x03a22c370d770683afcf006244c06b956bdf53c4,0x086b656140b30f53fe886023e971a4a5beffe54f,633,633,621,621,557,557,478,478,354,354,320,320,263,263,249,249,237,237,126,126,118,118,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,0x03a4d5c42f9728ad9d7d6fe6a09381ba478c9b01,0xdac17f958d2ee523a2206206994597c13d831ec7,267,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0x03a7eb530c358df12be9921c100f552e049aaf4a,0x2fbabe212a2b02e43832566e5293bc80d01ca09a,517,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,0x03a8b6d17c22a4911a74cf0e3cdd1ba7a2c458bb,0xc36442b4a4522e871399cd717abdd847ab11fe88,276,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,0x03b315ce6b1ff722c516aad5ad56bd15e5e0ca37,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,609,71,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,0x03b3ff30bbf780ca140e5975df622359d988cdd6,0xdac17f958d2ee523a2206206994597c13d831ec7,449,442,387,383,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,0x03c19a8432904f450cc90ba1892329deb43c8077,0xdc442fcfbbdecd7931009a41d97f7e50e0e559b2,504,500,144,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,0x03c8bcaea18c3a3da587379a7dd761bc087cf3e8,0x00000000007079010d6e70a9b6e6d70a43f58300,122,120,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0x03c9399a4914fe167faf847f89224b4b607619b4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,313,212,209,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,0x03c996905fd8f0076d806877fb3bddf1a19c3b70,0x0fb9deda6eebad64b6ec3934f6cbc3dcefe9fae3,279,223,218,155,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,0x03ca3bc5ec2e0a897198d2f1116f494a30ab82af,0xa46f952645d4deec07a7cd98d1ec9ec888d4b61e,51,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0x03ca42e2e7349ddce6813703d051fe42ce136172,0x2cbb66a61ec78bbfb756112a4f243e9dcc2fac68,211,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,0x03cdfd100ee1faa56c73f60f8747c0257b7fe369,0xc7fc73dc257d699bcc11df7d81ea9b7cf8481030,419,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,0x03d2c287fa0a29a80c05497e42b83204481d4be1,0x5c891d76584b46bc7f1e700169a76569bb77d2db,177,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,0x03d57dc48cdb0354ff496b747b0fb70da9888888,0x5ca712200fedde2c15a0795bae0da6d22a9546f4,169,105,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,0x03dfbfccf8166ca1dadcd981939ef8a1ef3ed32a,0xf281376d8deb2544747fec77279a9ce77078f093,357,336,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,0x03ecb422a025d13fd6c7280dfcebd00e630f03ec,0x75cda57917e9f73705dc8bcf8a6b2f99adbdc5a5,553,550,547,543,477,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,0x03efd27add0c295963e4a62deb1b62c342a8395d,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,513,488,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,0x03fdbfb27fc3090bcd6590ab24a718c3884ee296,0x3bb5a0e451f6689d4a917fa17ea4bfbca298ae91,371,370,81,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,0x0401f41d93a0b5152a7c8319bdce9426d229b9e4,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,632,629,625,623,608,603,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,0x0405b72a9335a2c3b150527a0321ec22626c7462,0xb46adb8279079bc86a2d53bbd6185ff1030e8211,297,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0x040fb3b2b3c06483b1f1513ed57fa4e3bbfcc235,0x7d74eef71a09f537011255ba8006c80885be2623,171,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,0x041c36713d3142b520aed45cbd3ffc5b91311eef,0x150f94b44927f078737562f0fcf3c95c01cc2376,611,556,555,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,0x041caffbba60fea3606c76fbaa9312e9f72858c7,0x5f0887fbd0abf599f5bb2d46e3a11f58cb879ee0,396,390,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,0x042103ab0c42ec42079393cc553b575a36b3090b,0x4fa72dd7ec160a4f2d9683216e6ae71a6a15427a,576,574,564,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,0x0421c8293c517bb0bd441ceb80c5a25c37cf50f1,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,95,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,0x0422bff26c6a754ab6e0ff77d3ae6098f7237db8,0x7527f77ac81d229b923e6f148be8d626699cab28,632,526,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,0x042523db4f3effc33d2742022b2490258494f8b3,0x00000000007079010d6e70a9b6e6d70a43f58300,614,614,589,581,569,516,482,480,460,400,374,317,245,213,200,198,163,143,132,107,89,83,68,52,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,0x042fca5d9855280bab855ac2d04d684d5895102b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,368,122,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,0x043282267fdd6707a79d710986cb33bb796ab968,0x5e48fa942011fc941fe2639c8526d90d23daabf9,133,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,0x0434a3b7f57f9d7a4b8e6d2e6032d28ba34e368a,0x1111111254eeb25477b68fb85ed929f73a960582,95,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,0x04390ac4ca5c5ce3e07409233cd40c24afb556e2,0xd4e431db86c843f21c3bfd2fcb8e97f10461fc42,421,409,371,369,363,349,341,328,317,313,299,296,288,285,276,272,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,0x043bfb81aea53fe222d399c40d63eb6a902cfa5e,0xabea9132b05a70803a4e85094fd0e1800777fbef,346,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,0x043c9926a67e6f8d3d535e4ea8f891baa019b225,0x00000000006c3852cbef3e08e8df289169ede581,361,209,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,0x043ed3a18e640e5cc6ec571db07fa7a440234d74,0x902f09715b6303d4173037652fa7377e5b98089e,420,409,409,319,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,0x044b674308d8d92fa8f7518b4e5528ae2cd44092,0x514910771af9ca656af840dff83e8264ecf986ca,354,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,0x044bbdc90e1770abd48b6ede37430b325b6a95ee,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,542,105,52,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
